C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-6;42
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-7;45
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-8;46
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-9;63
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-10;45
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-11;49
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-12;54
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-13;54
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-14;54
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-15;56
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-16;55
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-17;47
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-18;69
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-19;50
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-20;47
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-21;43
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-22;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-23;57
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-24;55
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-25;51
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-26;44
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-27;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-28;63
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-29;55
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-30;51
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-31;58
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-32;57
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-33;52
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-34;47
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-35;42
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-36;69
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-37;54
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-38;40
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-39;69
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-40;66
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-41;47
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-42;66
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-43;68
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-44;75
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-45;76
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-46;94
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-47;76
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-48;79
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-49;76
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-50;88
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-51;61
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-52;68
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-53;78
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-54;69
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-55;72
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-56;80
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-57;62
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-58;52
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-59;55
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-60;57
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-61;51
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-62;49
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-63;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-64;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-65;56
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-66;50
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-67;29
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-68;54
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-69;52
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-70;47
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-71;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-72;68
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-73;53
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-74;51
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-75;29
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-76;37
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-77;34
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-78;28
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-79;28
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-80;35
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-81;18
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-82;16
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-83;9
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-84;18
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-85;13
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-86;17
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-87;7
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-88;13
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-89;6
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-90;5
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-91;7
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-92;3
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-93;1
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-94;2
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-95;1
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-97;1
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-98;1
A10-2012;C11-1;GRGEMAKT-40701;GALTEJ112-99;1
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-1;22
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-2;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-3;28
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-4;32
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-5;27
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-6;34
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-7;40
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-8;41
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-9;31
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-10;47
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-11;42
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-12;41
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-13;52
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-14;44
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-15;57
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-16;55
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-17;59
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-18;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-19;52
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-20;53
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-21;46
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-22;36
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-23;46
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-24;41
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-25;52
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-26;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-27;39
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-28;39
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-29;44
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-30;32
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-31;43
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-32;33
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-33;51
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-34;35
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-35;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-36;39
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-37;35
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-38;38
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-39;36
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-40;48
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-41;61
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-42;57
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-43;62
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-44;73
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-45;63
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-46;73
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-47;49
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-48;59
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-49;86
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-50;53
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-51;67
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-52;68
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-53;55
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-54;56
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-55;55
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-56;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-57;47
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-58;37
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-59;52
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-60;53
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-61;45
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-62;56
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-63;49
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-64;44
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-65;51
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-66;49
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-67;23
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-68;47
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-69;41
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-70;35
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-71;34
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-72;47
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-73;43
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-74;27
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-75;26
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-76;26
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-77;28
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-78;18
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-79;15
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-80;23
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-81;16
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-82;13
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-83;12
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-84;10
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-85;9
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-86;15
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-87;10
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-88;11
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-89;10
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-90;3
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-91;3
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-92;9
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-93;1
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-94;2
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-95;2
A10-2012;C11-1;GRGEMAKT-40702;GALTEJ112-96;1
A10-2012;C11-1;GRGEMAKT-40702;GALT5J100-21;2
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-1;60
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-2;50
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-3;61
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-4;66
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-5;56
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-6;59
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-7;56
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-8;65
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-9;69
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-10;52
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-11;71
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-12;68
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-13;65
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-14;67
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-15;60
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-16;79
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-17;62
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-18;87
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-19;87
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-20;83
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-21;79
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-22;67
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-23;69
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-24;78
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-25;92
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-26;88
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-27;70
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-28;92
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-29;80
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-30;99
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-31;100
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-32;70
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-33;81
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-34;84
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-35;79
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-36;77
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-37;71
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-38;75
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-39;78
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-40;75
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-41;100
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-42;99
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-43;91
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-44;83
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-45;117
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-46;96
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-47;102
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-48;105
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-49;105
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-50;111
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-51;114
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-52;105
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-53;107
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-54;108
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-55;88
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-56;90
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-57;87
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-58;94
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-59;78
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-60;80
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-61;69
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-62;84
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-63;77
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-64;66
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-65;84
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-66;86
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-67;68
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-68;93
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-69;79
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-70;66
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-71;72
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-72;66
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-73;83
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-74;47
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-75;49
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-76;39
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-77;34
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-78;41
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-79;42
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-80;46
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-81;34
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-82;34
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-83;44
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-84;34
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-85;28
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-86;18
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-87;21
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-88;17
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-89;11
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-90;10
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-91;13
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-92;7
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-93;4
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-94;5
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-95;1
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-96;2
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-97;2
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-98;1
A10-2012;C11-1;GRGEMAKT-40703;GALTEJ112-99;2
A10-2012;C11-1;GRGEMAKT-40703;GALT5J100-21;1
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-1;23
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-2;25
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-3;31
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-4;29
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-5;31
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-6;30
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-7;41
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-8;35
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-9;40
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-10;30
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-11;44
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-12;27
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-13;46
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-14;42
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-15;47
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-16;52
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-17;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-18;51
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-19;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-20;53
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-21;49
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-22;53
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-23;38
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-24;56
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-25;46
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-26;52
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-27;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-28;46
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-29;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-30;51
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-31;47
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-32;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-33;45
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-34;54
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-35;25
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-36;39
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-37;53
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-38;47
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-39;48
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-40;56
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-41;45
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-42;65
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-43;61
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-44;63
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-45;63
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-46;74
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-47;62
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-48;72
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-49;77
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-50;70
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-51;61
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-52;52
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-53;70
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-54;61
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-55;50
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-56;55
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-57;46
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-58;54
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-59;49
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-60;40
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-61;54
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-62;49
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-63;46
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-64;48
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-65;54
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-66;38
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-67;44
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-68;43
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-69;31
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-70;41
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-71;36
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-72;53
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-73;47
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-74;47
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-75;26
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-76;19
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-77;19
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-78;19
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-79;18
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-80;18
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-81;15
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-82;30
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-83;21
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-84;19
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-85;14
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-86;17
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-87;11
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-88;8
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-89;9
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-90;8
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-91;9
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-92;5
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-93;2
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-94;3
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-95;1
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-96;2
A10-2012;C11-1;GRGEMAKT-40704;GALTEJ112-97;1
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-1;69
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-2;42
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-3;47
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-4;62
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-5;55
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-6;60
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-7;53
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-8;74
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-9;54
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-10;45
A10-2012;C11-1;GRGEMAKT-40705;GALTEJ112-11;59
