jahr;gemnr;n
2005;Globasnitz <20807>;1667
2005;Griffen <20808>;3613,875
2005;Neuhaus <20810>;1175,5
2005;Ruden <20812>;1558
2005;St. Kanzian am Klopeiner See <20813>;4365,375
2005;Sittersdorf <20815>;2070
2005;Völkermarkt <20817>;11437,75
2005;Bad St. Leonhard im Lavanttal <20901>;4728,5
2005;Frantschach-St. Gertraud <20905>;2930,125
2005;Lavamünd <20909>;3334,625
2005;Preitenegg <20911>;1089,125
2005;Reichenfels <20912>;2014
2005;St. Andrä <20913>;10595,5
2005;St. Georgen im Lavanttal <20914>;2091,125
2005;St. Paul im Lavanttal <20918>;3600,5
2005;Wolfsberg <20923>;25430,625
2006;Klagenfurt am Wörthersee <20101>;92226,25
2006;Villach <20201>;58315
2006;Albeck <21001>;1069,375
2006;Feldkirchen in Kärnten <21002>;14282,875
2006;Glanegg <21003>;1993,625
2006;Gnesau <21004>;1199,625
2006;Himmelberg <21005>;2354,375
2006;Ossiach <21006>;740,375
2006;Reichenau <21007>;2005,125
2006;St. Urban <21008>;1516,75
2006;Steindorf am Ossiacher See <21009>;3615,875
2006;Steuerberg <21010>;1725,625
2006;Dellach <20302>;1359,25
2006;Gitschtal <20320>;1285,625
2006;Hermagor-Pressegger See <20305>;7159,375
2006;Kirchbach <20306>;2827,25
2006;Kötschach-Mauthen <20307>;3527,375
2006;Lesachtal <20321>;1479,25
2006;St. Stefan im Gailtal <20316>;1679
2006;Ebenthal in Kärnten <20402>;7537,75
2006;Feistritz im Rosental <20403>;2660,75
2006;Ferlach <20405>;7384,125
2006;Grafenstein <20409>;2740,375
2006;Keutschach am See <20412>;2340,75
2006;Köttmannsdorf <20414>;2894,25
2006;Krumpendorf am Wörthersee <20415>;3204
2006;Ludmannsdorf <20416>;1859,5
2006;Maria Rain <20417>;2220
2006;Maria Saal <20418>;3895,625
2006;Maria Wörth <20419>;1380,375
2006;Moosburg <20421>;4490,875
2006;Pörtschach am Wörther See <20424>;2648,625
2006;Poggersdorf <20425>;2965
2006;Schiefling am Wörthersee <20432>;2431,5
2006;St. Margareten im Rosental <20428>;1100,375
2006;Techelsberg am Wörther See <20435>;2182,875
2006;Zell <20441>;659,5
2006;Magdalensberg <20442>;3116,25
2006;Althofen <20501>;4682,625
2006;Brückl <20502>;3005,25
2006;Deutsch-Griffen <20503>;981,125
2006;Eberstein <20504>;1540,125
2006;Friesach <20505>;5277,625
2006;Glödnitz <20506>;936,75
2006;Gurk <20508>;1275,75
2006;Guttaring <20509>;1507,625
2006;Hüttenberg <20511>;1683,875
2006;Kappel am Krappfeld <20512>;2000,875
2006;Klein St. Paul <20513>;2034,625
2006;Liebenfels <20515>;3265,125
2006;Metnitz <20518>;2336,375
2006;Micheldorf <20519>;1137,125
2006;Mölbling <20520>;1303,75
2006;St. Georgen am Längsee <20523>;3637,625
2006;St. Veit an der Glan <20527>;12985,375
2006;Straßburg <20530>;2236,375
2006;Weitensfeld im Gurktal <20531>;2336,375
2006;Frauenstein <20534>;3560,375
2006;Bad Kleinkirchheim <20601>;1812,125
2006;Baldramsdorf <20602>;1867,125
2006;Berg im Drautal <20603>;1361,875
2006;Dellach im Drautal <20604>;1711,375
2006;Großkirchheim <20605>;1553
2006;Flattach <20607>;1321,5
2006;Gmünd in Kärnten <20608>;2674,125
2006;Greifenburg <20609>;1885,25
2006;Heiligenblut am Großglockner <20610>;1109,75
2006;Irschen <20611>;2058,5
2006;Kleblach-Lind <20613>;1252,875
2006;Lendorf <20616>;1758,875
2006;Mallnitz <20618>;898,125
2006;Malta <20619>;2112,75
2006;Millstatt am See <20620>;3362,875
2006;Mörtschach <20622>;887,25
2006;Mühldorf <20624>;911
2006;Oberdrauburg <20625>;1305,25
2006;Obervellach <20627>;2397,75
2006;Radenthein <20630>;6595,625
2006;Rangersdorf <20631>;1761,625
2006;Rennweg am Katschberg <20632>;1972,125
2006;Sachsenburg <20633>;1400,375
2006;Seeboden am Millstätter See <20634>;6081,5
2006;Spittal an der Drau <20635>;15970,375
2006;Stall <20636>;1756,375
2006;Steinfeld <20637>;2171,125
2006;Trebesing <20638>;1274,25
2006;Weißensee <20639>;791,375
2006;Winklern <20640>;1198,375
2006;Krems in Kärnten <20642>;2026,25
2006;Lurnfeld <20643>;2713,25
2006;Reißeck <20644>;2439,25
2006;Afritz am See <20701>;1485,375
2006;Arnoldstein <20702>;6817,875
2006;Arriach <20703>;1508,625
2006;Bad Bleiberg <20705>;2579,5
2006;Feistritz an der Gail <20707>;660
2006;Feld am See <20708>;1163,625
2006;Ferndorf <20710>;2374,625
2006;Finkenstein am Faaker See <20711>;8265,5
2006;Fresach <20712>;1308,25
2006;Hohenthurn <20713>;827,125
2006;Nötsch im Gailtal <20719>;2334,5
2006;Paternion <20720>;6039,375
2006;Rosegg <20721>;1834,125
2006;St. Jakob im Rosental <20722>;4436,375
2006;Stockenboi <20723>;1697,375
2006;Treffen am Ossiacher See <20724>;4333,125
2006;Velden am Wörther See <20725>;8626
2006;Weißenstein <20726>;3072,375
2006;Wernberg <20727>;5181
2006;Bleiburg <20801>;3959,375
2006;Diex <20802>;844
2006;Eberndorf <20803>;6055,125
2006;Eisenkappel-Vellach <20804>;2521
2006;Feistritz ob Bleiburg <20805>;2114,625
2006;Gallizien <20806>;1775,625
2006;Globasnitz <20807>;1651,5
2006;Griffen <20808>;3619,875
2006;Neuhaus <20810>;1166,875
2006;Ruden <20812>;1548,625
2006;St. Kanzian am Klopeiner See <20813>;4356,25
2006;Sittersdorf <20815>;2085,875
2006;Völkermarkt <20817>;11435,375
2006;Bad St. Leonhard im Lavanttal <20901>;4739,625
2006;Frantschach-St. Gertraud <20905>;2895,875
2006;Lavamünd <20909>;3281,125
2006;Preitenegg <20911>;1082,375
2006;Reichenfels <20912>;1992,375
2006;St. Andrä <20913>;10542,25
2006;St. Georgen im Lavanttal <20914>;2061,625
2006;St. Paul im Lavanttal <20918>;3604,875
2006;Wolfsberg <20923>;25382,75
2007;Klagenfurt am Wörthersee <20101>;92508,375
2007;Villach <20201>;58635,5
2007;Albeck <21001>;1073,125
2007;Feldkirchen in Kärnten <21002>;14291,75
2007;Glanegg <21003>;1972,5
2007;Gnesau <21004>;1167,875
2007;Himmelberg <21005>;2371,875
2007;Ossiach <21006>;750,875
2007;Reichenau <21007>;1990,5
2007;St. Urban <21008>;1504,5
2007;Steindorf am Ossiacher See <21009>;3644,875
2007;Steuerberg <21010>;1749,25
2007;Dellach <20302>;1361,75
2007;Gitschtal <20320>;1294,25
2007;Hermagor-Pressegger See <20305>;7151,625
2007;Kirchbach <20306>;2799,75
2007;Kötschach-Mauthen <20307>;3509,25
2007;Lesachtal <20321>;1490,75
2007;St. Stefan im Gailtal <20316>;1670,625
2007;Ebenthal in Kärnten <20402>;7600,875
2007;Feistritz im Rosental <20403>;2639,125
2007;Ferlach <20405>;7393
2007;Grafenstein <20409>;2762,125
2007;Keutschach am See <20412>;2406,375
2007;Köttmannsdorf <20414>;2897,375
2007;Krumpendorf am Wörthersee <20415>;3246,625
2007;Ludmannsdorf <20416>;1865,5
2007;Maria Rain <20417>;2277,375
2007;Maria Saal <20418>;3932,5
2007;Maria Wörth <20419>;1420,25
2007;Moosburg <20421>;4471,5
