jahr;gemnr;n
2002;Scheifling ^<61427>;1636,75
2002;Scheifling <61444>;-
2002;Schöder <61428>;1100,5
2002;Schönberg-Lachtal ^<61429>;457,875
2002;Stadl an der Mur ^<61430>;1088,75
2002;Stadl-Predlitz <61445>;-
2002;Stolzalpe ^<61431>;547,375
2002;Teufenbach ^<61432>;693
2002;Teufenbach-Katsch <61446>;-
2002;Triebendorf ^<61433>;164,375
2002;Winklern bei Oberwölz ^<61434>;941
2002;Zeutschach ^<61435>;231,75
2002;Bad Radkersburg ^<61513>;1551,5
2002;Bierbaum am Auersbach ^<61501>;482,25
2002;Deutsch Goritz ^<61502>;1330,25
2002;Dietersdorf am Gnasbach ^<61503>;389,25
2002;Eichfeld ^<61504>;970,5
2002;Gosdorf ^<61505>;1195,375
2002;Halbenrain ^<61506>;1855,5
2002;Hof bei Straden ^<61508>;887,875
2002;Klöch ^<61509>;1324,625
2002;Mettersdorf am Saßbach ^<61510>;1320,125
2002;Mureck ^<61511>;1691
2002;Murfeld ^<61512>;1692,75
2002;Radkersburg Umgebung ^<61514>;1762,625
2002;Ratschendorf ^<61515>;632,75
2002;Sankt Peter am Ottersbach ^<61516>;2349,5
2002;Straden ^<61517>;1674,375
2002;Tieschen ^<61518>;1368
2002;Trössing ^<61519>;296,5
2002;Weinburg am Saßbach ^<61520>;1118,625
2002;Auersbach ^<62301>;-
2002;Aug-Radisch ^<62302>;-
2002;Bad Gleichenberg ^<62303>;-
2002;Bad Gleichenberg <62375>;-
2002;Bad Radkersburg ^<62304>;-
2002;Bad Radkersburg <62376>;-
2002;Bairisch Kölldorf ^<62305>;-
2002;Baumgarten bei Gnas ^<62306>;-
2002;Bierbaum am Auersbach ^<62307>;-
2002;Breitenfeld an der Rittschein ^<62308>;-
2002;Deutsch Goritz ^<62309>;-
2002;Deutsch Goritz <62377>;-
2002;Dietersdorf am Gnasbach ^<62310>;-
2002;Edelsbach bei Feldbach <62311>;-
2002;Edelstauden ^<62312>;-
2002;Eichfeld ^<62313>;-
2002;Eichkögl <62314>;-
2002;Fehring ^<62315>;-
2002;Fehring <62378>;-
2002;Feldbach ^<62316>;-
2002;Feldbach <62379>;-
2002;Fladnitz im Raabtal ^<62317>;-
2002;Frannach ^<62318>;-
2002;Frutten-Gießelsdorf ^<62319>;-
2002;Glojach ^<62320>;-
2002;Gnas ^<62321>;-
2002;Gnas <62380>;-
2002;Gniebing-Weißenbach ^<62322>;-
2002;Gosdorf ^<62323>;-
2002;Gossendorf ^<62324>;-
2002;Grabersdorf ^<62325>;-
2002;Halbenrain <62326>;-
2002;Hatzendorf ^<62327>;-
2002;Hof bei Straden ^<62328>;-
2002;Hohenbrugg-Weinberg ^<62329>;-
2002;Jagerberg <62330>;-
2002;Johnsdorf-Brunn ^<62331>;-
2002;Kapfenstein <62332>;-
2002;Kirchbach in Steiermark ^<62333>;-
2002;Kirchbach-Zerlach <62381>;-
2002;Kirchberg an der Raab ^<62334>;-
2002;Kirchberg an der Raab <62382>;-
2002;Klöch <62335>;-
2002;Kohlberg ^<62336>;-
2002;Kornberg bei Riegersburg ^<62337>;-
2002;Krusdorf ^<62338>;-
2002;Leitersdorf im Raabtal ^<62339>;-
2002;Lödersdorf ^<62340>;-
2002;Maierdorf ^<62341>;-
2002;Merkendorf ^<62342>;-
2002;Mettersdorf am Saßbach <62343>;-
2002;Mitterlabill ^<62344>;-
2002;Mühldorf bei Feldbach ^<62345>;-
2002;Mureck ^<62346>;-
2002;Mureck <62383>;-
2002;Murfeld <62347>;-
2002;Oberdorf am Hochegg ^<62348>;-
2002;Oberstorcha ^<62349>;-
2002;Paldau ^<62350>;-
2002;Paldau <62384>;-
2002;Perlsdorf ^<62351>;-
2002;Pertlstein ^<62352>;-
2002;Petersdorf II ^<62353>;-
2002;Pirching am Traubenberg ^<62354>;-
2002;Pirching am Traubenberg <62385>;-
2002;Poppendorf ^<62355>;-
2002;Raabau ^<62356>;-
2002;Radkersburg Umgebung ^<62357>;-
2002;Raning ^<62358>;-
2002;Ratschendorf ^<62359>;-
2002;Riegersburg ^<62360>;-
2002;Riegersburg <62386>;-
2002;Sankt Anna am Aigen ^<62361>;-
2002;Sankt Anna am Aigen <62387>;-
2002;Sankt Peter am Ottersbach ^<62362>;-
2002;Sankt Peter am Ottersbach <62388>;-
2002;Sankt Stefan im Rosental ^<62363>;-
2002;Sankt Stefan im Rosental <62389>;-
2002;Schwarzau im Schwarzautal ^<62364>;-
2002;Stainz bei Straden ^<62365>;-
2002;Straden ^<62366>;-
2002;Straden <62390>;-
2002;Studenzen ^<62367>;-
2002;Tieschen <62368>;-
2002;Trautmannsdorf in Oststeiermark ^<62369>;-
2002;Trössing ^<62370>;-
2002;Unterauersbach ^<62371>;-
2002;Unterlamm <62372>;-
2002;Weinburg am Saßbach ^<62373>;-
2002;Zerlach ^<62374>;-
2002;Bärnbach ^<61601>;4959,25
2002;Bärnbach <61626>;-
2002;Edelschrott ^<61602>;1721,25
2002;Edelschrott <61627>;-
2002;Gallmannsegg ^<61603>;324,625
2002;Geistthal ^<61604>;968,625
2002;Geistthal-Södingberg <61628>;-
2002;Gößnitz ^<61605>;526,125
2002;Graden ^<61606>;543
2002;Hirschegg ^<61607>;753,625
2002;Hirschegg-Pack <61629>;-
2002;Kainach bei Voitsberg ^<61608>;758,5
2002;Kainach bei Voitsberg <61630>;-
2002;Köflach ^<61609>;10538,125
2002;Köflach <61631>;-
2002;Kohlschwarz ^<61610>;783
2002;Krottendorf-Gaisfeld <61611>;2300,75
2002;Ligist <61612>;3221,375
2002;Maria Lankowitz ^<61613>;2373,375
2002;Maria Lankowitz <61632>;-
2002;Modriach ^<61614>;230,375
2002;Mooskirchen <61615>;1990,875
2002;Pack ^<61616>;487,875
2002;Piberegg ^<61617>;414,375
2002;Rosental an der Kainach <61618>;1749,75
2002;Salla ^<61619>;347,125
2002;Sankt Johann-Köppling ^<61620>;1611,375
2002;Sankt Martin am Wöllmißberg <61621>;894,25
2002;Söding ^<61622>;1977,5
2002;Södingberg ^<61623>;833,625
2002;Söding-Sankt Johann <61633>;-
2002;Stallhofen <61624>;3037,125
2002;Voitsberg <61625>;10012
2002;Albersdorf-Prebuch <61701>;1738
2002;Anger ^<61702>;900,25
2002;Anger <61756>;-
2002;Arzberg ^<61703>;594,5
2002;Baierdorf bei Anger ^<61704>;1718,375
2002;Birkfeld ^<61705>;1708,125
2002;Birkfeld <61757>;-
2002;Etzersdorf-Rollsdorf ^<61706>;1200,625
2002;Feistritz bei Anger ^<61707>;1123,875
2002;Fischbach <61708>;1616,875
2002;Fladnitz an der Teichalm ^<61709>;1139,25
2002;Fladnitz an der Teichalm <61758>;-
2002;Floing <61710>;1207,125
2002;Gasen <61711>;1009,125
2002;Gersdorf an der Feistritz ^<61712>;1211,5
2002;Gersdorf an der Feistritz <61759>;-
2002;Gleisdorf ^<61713>;5258,625
2002;Gleisdorf <61760>;-
2002;Gschaid bei Birkfeld ^<61714>;959,75
2002;Gutenberg an der Raabklamm ^<61715>;1201,75
2002;Gutenberg <61761>;-
2002;Haslau bei Birkfeld ^<61717>;494,875
2002;Hirnsdorf ^<61718>;656,75
2002;Hofstätten an der Raab <61719>;1822,875
2002;Hohenau an der Raab ^<61720>;1365,25
2002;Ilztal ^<61721>;1747,625
2002;Ilztal <61762>;-
2002;Koglhof ^<61722>;1172,75
2002;Krottendorf ^<61723>;2196,875
2002;Kulm bei Weiz ^<61724>;488
2002;Labuch ^<61725>;714,5
2002;Laßnitzthal ^<61726>;1074,125
2002;Ludersdorf-Wilfersdorf <61727>;1781,5
2002;Markt Hartmannsdorf <61716>;2866,625
2002;Miesenbach bei Birkfeld <61728>;754,25
2002;Mitterdorf an der Raab <61729>;1974,25
2002;Mortantsch <61730>;1964,5
2002;Naas <61731>;1412
2002;Naintsch ^<61732>;681,5
2002;Neudorf bei Passail ^<61733>;498
2002;Nitscha ^<61734>;1369,125
2002;Oberrettenbach ^<61735>;494,375
2002;Passail ^<61736>;1985,75
2002;Passail <61763>;-
2002;Pischelsdorf am Kulm <61764>;-
2002;Pischelsdorf in der Steiermark ^<61737>;2452,125
2002;Pöllau bei Gleisdorf ^<61738>;-
2002;Preßguts ^<61739>;360,5
2002;Puch bei Weiz <61740>;2163
2002;Ratten <61741>;1250,625
2002;Reichendorf ^<61742>;615,75
2002;Rettenegg <61743>;791,375
2002;St. Kathrein am Hauenstein <61744>;725,375
2002;St. Margarethen an der Raab <61746>;3672,375
2002;Sankt Kathrein am Offenegg <61745>;1201,5
2002;Sankt Ruprecht an der Raab ^<61747>;1906,5
2002;Sankt Ruprecht an der Raab <61765>;-
2002;Sinabelkirchen <61748>;3838
2002;Stenzengreith ^<61749>;521
2002;Strallegg <61750>;2020,125
2002;Thannhausen <61751>;2270,375
2002;Ungerdorf ^<61752>;661,375
2002;Unterfladnitz ^<61753>;1535
2002;Waisenegg ^<61754>;1169,75
2002;Weiz ^<61755>;8885,875
2002;Weiz <61766>;-
2003;Graz <60101>;236428,625
2003;Eisenerz <61101>;6057,5
2003;Gai ^<61102>;1759,125
2003;Hafning bei Trofaiach ^<61103>;1666
2003;Hieflau ^<61104>;965,125
2003;Kalwang <61105>;1201,375
2003;Kammern im Liesingtal <61106>;1665,75
2003;Kraubath an der Mur <61107>;1340,625
2003;Leoben <61108>;25471,125
2003;Mautern in Steiermark <61109>;2039,375
2003;Niklasdorf <61110>;2650,875
2003;Proleb <61111>;1642,25
2003;Radmer <61112>;769,5
2003;Sankt Michael in Obersteiermark <61113>;3295,5
2003;Sankt Peter-Freienstein <61114>;2469
2003;Sankt Stefan ob Leoben <61115>;2081
2003;Traboch <61116>;1339,125
2003;Trofaiach ^<61117>;8283,5
2003;Trofaiach <61120>;-
2003;Vordernberg <61118>;1328,125
2003;Wald am Schoberpaß <61119>;665,875
2003;Admont ^<61201>;2696
2003;Admont <61253>;-
2003;Aich ^<61202>;858,75
2003;Aich <61254>;-
2003;Aigen im Ennstal <61203>;2522,5
2003;Altaussee <61204>;1854,875
2003;Altenmarkt bei Sankt Gallen <61205>;926,625
2003;Ardning <61206>;1246,125
2003;Bad Aussee <61207>;4890,625
2003;Bad Mitterndorf ^<61226>;3069,375
2003;Bad Mitterndorf <61255>;-
2003;Donnersbach ^<61208>;1117,875
2003;Donnersbachwald ^<61209>;346,75
2003;Gaishorn am See ^<61210>;1085,875
2003;Gaishorn am See <61256>;-
2003;Gams bei Hieflau ^<61211>;621,25
2003;Gössenberg ^<61212>;285,875
2003;Gröbming <61213>;2529
2003;Großsölk ^<61214>;522,75
2003;Grundlsee <61215>;1317,75
2003;Hall ^<61216>;1844,25
2003;Haus <61217>;2452,75
2003;Irdning ^<61218>;2641,875
2003;Irdning-Donnersbachtal <61257>;-
2003;Johnsbach ^<61219>;160
2003;Kleinsölk ^<61220>;615,75
2003;Landl ^<61221>;1334,625
2003;Landl <61258>;-
2003;Lassing <61222>;1815,25
2003;Liezen ^<61223>;6934,375
2003;Liezen <61259>;-
2003;Michaelerberg ^<61224>;525,125
2003;Michaelerberg-Pruggern <61260>;-
2003;Mitterberg ^<61225>;1088
2003;Mitterberg-Sankt Martin <61261>;-
2003;Niederöblarn ^<61227>;561,625
2003;Öblarn ^<61228>;1452,25
2003;Öblarn <61262>;-
2003;Oppenberg ^<61229>;271,75
2003;Palfau ^<61230>;432,125
2003;Palten ^<61231>;-
2003;Pichl-Kainisch ^<61233>;777,25
2003;Pichl-Preunegg ^<61232>;893,5
2003;Pruggern ^<61234>;649,25
2003;Pürgg-Trautenfels ^<61235>;979,25
2003;Ramsau am Dachstein <61236>;2715,125
2003;Rohrmoos-Untertal ^<61237>;1425,625
2003;Rottenmann ^<61238>;5348,625
2003;Rottenmann <61263>;-
2003;Sankt Gallen ^<61239>;1505,125
2003;Sankt Gallen <61264>;-
2003;Sankt Martin am Grimming ^<61240>;789,5
2003;Sankt Nikolai im Sölktal ^<61241>;509,75
2003;Schladming ^<61242>;4496,125
2003;Schladming <61265>;-
2003;Selzthal <61243>;1912
2003;Sölk <61266>;-
2003;Stainach ^<61244>;2010,75
2003;Stainach-Pürgg <61267>;-
2003;Tauplitz ^<61245>;993,375
2003;Treglwang ^<61246>;380,375
2003;Trieben <61247>;3749,5
2003;Weißenbach an der Enns ^<61248>;545,75
2003;Weißenbach bei Liezen ^<61249>;1146,125
2003;Weng im Gesäuse ^<61250>;621,25
2003;Wildalpen <61251>;599
2003;Wörschach <61252>;1198,625
2003;Amering ^<62001>;-
2003;Apfelberg ^<62002>;-
2003;Bretstein ^<62003>;-
2003;Eppenstein ^<62004>;-
2003;Feistritz bei Knittelfeld ^<62005>;-
2003;Flatschach ^<62006>;-
2003;Fohnsdorf <62007>;-
2003;Gaal <62008>;-
2003;Großlobming ^<62009>;-
2003;Hohentauern <62010>;-
2003;Judenburg ^<62011>;-
2003;Judenburg <62040>;-
2003;Kleinlobming ^<62012>;-
2003;Knittelfeld ^<62013>;-
2003;Knittelfeld <62041>;-
2003;Kobenz <62014>;-
2003;Lobmingtal <62039>;-
2003;Maria Buch-Feistritz ^<62015>;-
2003;Obdach ^<62016>;-
2003;Obdach <62042>;-
2003;Oberkurzheim ^<62017>;-
2003;Oberweg ^<62018>;-
2003;Oberzeiring ^<62019>;-
2003;Pöls ^<62020>;-
2003;Pöls-Oberkurzheim <62043>;-
2003;Pölstal <62044>;-
2003;Pusterwald <62021>;-
2003;Rachau ^<62022>;-
2003;Reifling ^<62023>;-
2003;Reisstraße ^<62024>;-
2003;Sankt Anna am Lavantegg ^<62025>;-
2003;Sankt Georgen ob Judenburg <62026>;-
2003;Sankt Johann am Tauern ^<62027>;-
2003;Sankt Lorenzen bei Knittelfeld ^<62028>;-
2003;Sankt Marein bei Knittelfeld ^<62029>;-
2003;Sankt Marein-Feistritz <62045>;-
2003;Sankt Margarethen bei Knittelfeld ^<62030>;-
2003;Sankt Margarethen bei Knittelfeld <62046>;-
2003;Sankt Oswald-Möderbrugg ^<62031>;-
2003;Sankt Peter ob Judenburg <62032>;-
2003;Sankt Wolfgang-Kienberg ^<62033>;-
2003;Seckau <62034>;-
2003;Spielberg  ^<62035>;-
2003;Spielberg <62047>;-
2003;Unzmarkt-Frauenburg <62036>;-
2003;Weißkirchen in Steiermark ^<62037>;-
2003;Weißkirchen in Steiermark <62048>;-
2003;Zeltweg <62038>;-
2003;Allerheiligen im Mürztal ^<61301>;1977,875
2003;Altenberg an der Rax ^<61302>;354,125
2003;Ganz ^<61303>;379,375
2003;Kapellen ^<61304>;676,5
2003;Kindberg ^<61305>;5770,125
2003;Krieglach ^<61306>;5115,125
2003;Langenwang ^<61307>;4082
2003;Mitterdorf im Mürztal ^<61308>;2472,875
2003;Mürzhofen ^<61309>;1002,5
2003;Mürzsteg ^<61310>;644,5
2003;Mürzzuschlag ^<61311>;9384
2003;Neuberg an der Mürz ^<61312>;1482,25
2003;Spital am Semmering ^<61313>;1765,375
2003;Stanz im Mürztal ^<61314>;2029,875
2003;Veitsch ^<61315>;2899,875
2003;Wartberg im Mürztal ^<61316>;2317
2003;Dürnstein in der Steiermark ^<61401>;325,25
2003;Falkendorf ^<61402>;197,375
2003;Frojach-Katsch ^<61403>;1252,5
2003;Krakau <61437>;-
2003;Krakaudorf ^<61404>;666,625
2003;Krakauhintermühlen ^<61405>;602,25
2003;Krakauschatten ^<61406>;304,625
2003;Kulm am Zirbitz ^<61407>;367
2003;Laßnitz bei Murau ^<61408>;1095,375
2003;Mariahof ^<61409>;1332,125
2003;Mühlen <61410>;1031,625
2003;Murau ^<61411>;2249
2003;Murau <61438>;-
2003;Neumarkt in der Steiermark <61439>;-
2003;Neumarkt in Steiermark ^<61412>;1895,125
2003;Niederwölz <61413>;598,875
2003;Oberwölz  <61440>;-
2003;Oberwölz Stadt ^<61414>;1024
2003;Oberwölz Umgebung ^<61415>;869,875
2003;Perchau am Sattel ^<61416>;315,25
2003;Predlitz-Turrach ^<61417>;888,625
2003;Ranten ^<61418>;1094,375
2003;Ranten <61441>;-
2003;Rinegg ^<61419>;173,125
2003;Sankt Blasen ^<61420>;670,375
2003;Sankt Georgen am Kreischberg <61442>;-
2003;Sankt Georgen ob Murau ^<61421>;1418,25
2003;Sankt Lambrecht ^<61422>;1616,125
2003;Sankt Lambrecht <61443>;-
2003;Sankt Lorenzen bei Scheifling ^<61423>;652,375
2003;Sankt Marein bei Neumarkt ^<61424>;985,875
2003;Sankt Ruprecht ob Murau ^<61426>;317,125
2003;Sankt Ruprecht-Falkendorf ^<61436>;-
2003;St. Peter am Kammersberg <61425>;2179,875
2003;Scheifling ^<61427>;1621,5
2003;Scheifling <61444>;-
2003;Schöder <61428>;1093,875
2003;Schönberg-Lachtal ^<61429>;449,25
2003;Stadl an der Mur ^<61430>;1061,625
2003;Stadl-Predlitz <61445>;-
2003;Stolzalpe ^<61431>;535,375
2003;Teufenbach ^<61432>;691,25
2003;Teufenbach-Katsch <61446>;-
2003;Triebendorf ^<61433>;162,375
2003;Winklern bei Oberwölz ^<61434>;929,25
2003;Zeutschach ^<61435>;228
2003;Bad Radkersburg ^<61513>;1508,75
2003;Bierbaum am Auersbach ^<61501>;471,75
2003;Deutsch Goritz ^<61502>;1314,75
2003;Dietersdorf am Gnasbach ^<61503>;392,25
2003;Eichfeld ^<61504>;969,125
2003;Gosdorf ^<61505>;1191,625
2003;Halbenrain ^<61506>;1863,875
2003;Hof bei Straden ^<61508>;885,125
2003;Klöch ^<61509>;1317,125
2003;Mettersdorf am Saßbach ^<61510>;1321,625
2003;Mureck ^<61511>;1668
2003;Murfeld ^<61512>;1696
2003;Radkersburg Umgebung ^<61514>;1756,5
2003;Ratschendorf ^<61515>;630,875
2003;Sankt Peter am Ottersbach ^<61516>;2325,125
2003;Straden ^<61517>;1663,375
2003;Tieschen ^<61518>;1363,5
2003;Trössing ^<61519>;296
2003;Weinburg am Saßbach ^<61520>;1117,125
2003;Auersbach ^<62301>;-
2003;Aug-Radisch ^<62302>;-
2003;Bad Gleichenberg ^<62303>;-
2003;Bad Gleichenberg <62375>;-
2003;Bad Radkersburg ^<62304>;-
2003;Bad Radkersburg <62376>;-
2003;Bairisch Kölldorf ^<62305>;-
2003;Baumgarten bei Gnas ^<62306>;-
2003;Bierbaum am Auersbach ^<62307>;-
2003;Breitenfeld an der Rittschein ^<62308>;-
2003;Deutsch Goritz ^<62309>;-
2003;Deutsch Goritz <62377>;-
2003;Dietersdorf am Gnasbach ^<62310>;-
2003;Edelsbach bei Feldbach <62311>;-
2003;Edelstauden ^<62312>;-
2003;Eichfeld ^<62313>;-
2003;Eichkögl <62314>;-
2003;Fehring ^<62315>;-
2003;Fehring <62378>;-
2003;Feldbach ^<62316>;-
2003;Feldbach <62379>;-
2003;Fladnitz im Raabtal ^<62317>;-
2003;Frannach ^<62318>;-
2003;Frutten-Gießelsdorf ^<62319>;-
2003;Glojach ^<62320>;-
2003;Gnas ^<62321>;-
2003;Gnas <62380>;-
2003;Gniebing-Weißenbach ^<62322>;-
2003;Gosdorf ^<62323>;-
2003;Gossendorf ^<62324>;-
2003;Grabersdorf ^<62325>;-
2003;Halbenrain <62326>;-
2003;Hatzendorf ^<62327>;-
2003;Hof bei Straden ^<62328>;-
2003;Hohenbrugg-Weinberg ^<62329>;-
2003;Jagerberg <62330>;-
2003;Johnsdorf-Brunn ^<62331>;-
2003;Kapfenstein <62332>;-
2003;Kirchbach in Steiermark ^<62333>;-
2003;Kirchbach-Zerlach <62381>;-
2003;Kirchberg an der Raab ^<62334>;-
2003;Kirchberg an der Raab <62382>;-
2003;Klöch <62335>;-
2003;Kohlberg ^<62336>;-
2003;Kornberg bei Riegersburg ^<62337>;-
2003;Krusdorf ^<62338>;-
2003;Leitersdorf im Raabtal ^<62339>;-
2003;Lödersdorf ^<62340>;-
2003;Maierdorf ^<62341>;-
2003;Merkendorf ^<62342>;-
2003;Mettersdorf am Saßbach <62343>;-
2003;Mitterlabill ^<62344>;-
2003;Mühldorf bei Feldbach ^<62345>;-
2003;Mureck ^<62346>;-
2003;Mureck <62383>;-
2003;Murfeld <62347>;-
