jahr;gemnr;n
2003;Glanz an der Weinstraﬂe ^<61010>;1368
2003;Gleinst‰tten ^<61011>;1469
2003;Gleinst‰tten <61051>;-
2003;Gralla <61012>;1801,875
2003;Groﬂklein <61013>;2336
2003;Hainsdorf im Schwarzautal ^<61014>;302,375
2003;Heiligenkreuz am Waasen ^<61015>;1757,375
2003;Heiligenkreuz am Waasen <61052>;-
2003;Heimschuh <61016>;1903
2003;Hengsberg <61017>;1397,625
2003;Kaindorf an der Sulm ^<61018>;2480
2003;Kitzeck im Sausal <61019>;1224,875
2003;Lang <61020>;1167,5
2003;Lebring-Sankt Margarethen <61021>;1936,375
2003;Leibnitz ^<61022>;7244,375
2003;Leibnitz <61053>;-
2003;Leutschach ^<61023>;607,625
2003;Leutschach an der Weinstraﬂe <61054>;-
2003;Oberhaag <61024>;2390,375
2003;Obervogau ^<61025>;844,375
2003;Pistorf ^<61026>;1425,125
2003;Ragnitz <61027>;1453,75
2003;Ratsch an der Weinstraﬂe ^<61028>;393,875
2003;Retznei ^<61029>;428,875
2003;Sankt Andr‰-Hˆch <61030>;1827,25
2003;Sankt Georgen an der Stiefing ^<61031>;1140
2003;Sankt Georgen an der Stiefing <61055>;-
2003;Sankt Johann im Saggautal <61032>;2057
2003;Sankt Nikolai im Sausal <61033>;2141
2003;Sankt Nikolai ob Draﬂling ^<61034>;1115
2003;Sankt Ulrich am Waasen ^<61035>;780,625
2003;Sankt Veit am Vogau ^<61036>;1844,25
2003;Sankt Veit in der S¸dsteiermark <61056>;-
2003;Sankt Veit in der S¸dsteiermark <61060>;-
2003;Schloﬂberg ^<61037>;1177,125
2003;Schwarzautal <61057>;-
2003;Seggauberg ^<61038>;987,75
2003;Spielfeld ^<61039>;1029,125
2003;Stocking ^<61040>;1451,375
2003;Straﬂ in Steiermark ^<61041>;1740,625
2003;Straﬂ in Steiermark <61058>;-
2003;Straﬂ in Steiermark <61061>;-
2003;Sulztal an der Weinstraﬂe ^<61042>;146,875
2003;Tillmitsch <61043>;3044,75
2003;Vogau ^<61044>;1104,75
2003;Wagna <61045>;5120,75
2003;Weitendorf ^<61046>;1475,125
2003;Wildon ^<61047>;2348,25
2003;Wildon <61059>;-
2003;Wolfsberg im Schwarzautal ^<61048>;813,875
2004;Allerheiligen bei Wildon <61001>;1333
2004;Arnfels <61002>;1096,625
2004;Berghausen ^<61003>;622,875
2004;Breitenfeld am Tannenriegel ^<61004>;207,125
2004;Ehrenhausen an der Weinstraﬂe <61049>;-
2004;Ehrenhausen ^<61005>;1050,125
2004;Eichberg-Trautenburg ^<61006>;866,75
2004;Empersdorf <61007>;1274
2004;Gabersdorf <61008>;1059,125
2004;Gamlitz ^<61009>;3066,625
2004;Gamlitz <61050>;-
2004;Glanz an der Weinstraﬂe ^<61010>;1368,875
2004;Gleinst‰tten ^<61011>;1501,875
2004;Gleinst‰tten <61051>;-
2004;Gralla <61012>;1822,875
2004;Groﬂklein <61013>;2327,125
2004;Hainsdorf im Schwarzautal ^<61014>;298,375
2004;Heiligenkreuz am Waasen ^<61015>;1758,25
2004;Heiligenkreuz am Waasen <61052>;-
2004;Heimschuh <61016>;1947,125
2004;Hengsberg <61017>;1386,625
2004;Kaindorf an der Sulm ^<61018>;2454
2004;Kitzeck im Sausal <61019>;1222,5
2004;Lang <61020>;1195,25
2004;Lebring-Sankt Margarethen <61021>;1953,125
2004;Leibnitz ^<61022>;7295,25
2004;Leibnitz <61053>;-
2004;Leutschach ^<61023>;590,375
2004;Leutschach an der Weinstraﬂe <61054>;-
2004;Oberhaag <61024>;2375,375
2004;Obervogau ^<61025>;849,375
2004;Pistorf ^<61026>;1428,125
2004;Ragnitz <61027>;1463,875
2004;Ratsch an der Weinstraﬂe ^<61028>;397,625
2004;Retznei ^<61029>;424,25
2004;Sankt Andr‰-Hˆch <61030>;1820,25
2004;Sankt Georgen an der Stiefing ^<61031>;1150,25
2004;Sankt Georgen an der Stiefing <61055>;-
2004;Sankt Johann im Saggautal <61032>;2044,875
2004;Sankt Nikolai im Sausal <61033>;2153,125
2004;Sankt Nikolai ob Draﬂling ^<61034>;1106,125
2004;Sankt Ulrich am Waasen ^<61035>;772,625
2004;Sankt Veit am Vogau ^<61036>;1851,5
2004;Sankt Veit in der S¸dsteiermark <61056>;-
2004;Sankt Veit in der S¸dsteiermark <61060>;-
2004;Schloﬂberg ^<61037>;1171,25
2004;Schwarzautal <61057>;-
2004;Seggauberg ^<61038>;974,625
2004;Spielfeld ^<61039>;1027
2004;Stocking ^<61040>;1461,875
2004;Straﬂ in Steiermark ^<61041>;1727
2004;Straﬂ in Steiermark <61058>;-
2004;Straﬂ in Steiermark <61061>;-
2004;Sulztal an der Weinstraﬂe ^<61042>;146,625
2004;Tillmitsch <61043>;3078,375
2004;Vogau ^<61044>;1118,875
2004;Wagna <61045>;5187
2004;Weitendorf ^<61046>;1473,375
2004;Wildon ^<61047>;2352,75
2004;Wildon <61059>;-
2004;Wolfsberg im Schwarzautal ^<61048>;810
2005;Allerheiligen bei Wildon <61001>;1356,625
2005;Arnfels <61002>;1105,375
2005;Berghausen ^<61003>;639,75
2005;Breitenfeld am Tannenriegel ^<61004>;207
2005;Ehrenhausen an der Weinstraﬂe <61049>;-
2005;Ehrenhausen ^<61005>;1067,125
2005;Eichberg-Trautenburg ^<61006>;854,5
2005;Empersdorf <61007>;1287,125
2005;Gabersdorf <61008>;1099,375
2005;Gamlitz ^<61009>;3087,875
2005;Gamlitz <61050>;-
2005;Glanz an der Weinstraﬂe ^<61010>;1374,5
2005;Gleinst‰tten ^<61011>;1486,125
2005;Gleinst‰tten <61051>;-
2005;Gralla <61012>;1874,25
2005;Groﬂklein <61013>;2316,25
2005;Hainsdorf im Schwarzautal ^<61014>;303,25
2005;Heiligenkreuz am Waasen ^<61015>;1781,25
2005;Heiligenkreuz am Waasen <61052>;-
2005;Heimschuh <61016>;1953,375
2005;Hengsberg <61017>;1388
2005;Kaindorf an der Sulm ^<61018>;2447,5
2005;Kitzeck im Sausal <61019>;1216,25
2005;Lang <61020>;1205,5
2005;Lebring-Sankt Margarethen <61021>;1962,5
2005;Leibnitz ^<61022>;7358,625
2005;Leibnitz <61053>;-
2005;Leutschach ^<61023>;573,5
2005;Leutschach an der Weinstraﬂe <61054>;-
2005;Oberhaag <61024>;2360,125
2005;Obervogau ^<61025>;854
2005;Pistorf ^<61026>;1454,375
2005;Ragnitz <61027>;1454,125
2005;Ratsch an der Weinstraﬂe ^<61028>;412,5
2005;Retznei ^<61029>;428,25
2005;Sankt Andr‰-Hˆch <61030>;1794,75
2005;Sankt Georgen an der Stiefing ^<61031>;1153,875
2005;Sankt Georgen an der Stiefing <61055>;-
2005;Sankt Johann im Saggautal <61032>;2063,75
2005;Sankt Nikolai im Sausal <61033>;2159,5
2005;Sankt Nikolai ob Draﬂling ^<61034>;1086,875
2005;Sankt Ulrich am Waasen ^<61035>;782,375
2005;Sankt Veit am Vogau ^<61036>;1848,75
2005;Sankt Veit in der S¸dsteiermark <61056>;-
2005;Sankt Veit in der S¸dsteiermark <61060>;-
2005;Schloﬂberg ^<61037>;1163,5
2005;Schwarzautal <61057>;-
2005;Seggauberg ^<61038>;971,5
2005;Spielfeld ^<61039>;1023
2005;Stocking ^<61040>;1478
2005;Straﬂ in Steiermark ^<61041>;1720,125
2005;Straﬂ in Steiermark <61058>;-
2005;Straﬂ in Steiermark <61061>;-
2005;Sulztal an der Weinstraﬂe ^<61042>;152
2005;Tillmitsch <61043>;3082,25
2005;Vogau ^<61044>;1107,5
2005;Wagna <61045>;5183
2005;Weitendorf ^<61046>;1478,125
2005;Wildon ^<61047>;2378,625
2005;Wildon <61059>;-
2005;Wolfsberg im Schwarzautal ^<61048>;807,875
2006;Allerheiligen bei Wildon <61001>;1364
2006;Arnfels <61002>;1121,5
2006;Berghausen ^<61003>;646,5
2006;Breitenfeld am Tannenriegel ^<61004>;203,25
2006;Ehrenhausen an der Weinstraﬂe <61049>;-
2006;Ehrenhausen ^<61005>;1080,125
2006;Eichberg-Trautenburg ^<61006>;851,5
2006;Empersdorf <61007>;1296,125
2006;Gabersdorf <61008>;1112,375
2006;Gamlitz ^<61009>;3081,125
2006;Gamlitz <61050>;-
2006;Glanz an der Weinstraﬂe ^<61010>;1394,125
2006;Gleinst‰tten ^<61011>;1482,5
2006;Gleinst‰tten <61051>;-
2006;Gralla <61012>;1915,375
2006;Groﬂklein <61013>;2281,875
2006;Hainsdorf im Schwarzautal ^<61014>;297,5
2006;Heiligenkreuz am Waasen ^<61015>;1802,5
2006;Heiligenkreuz am Waasen <61052>;-
2006;Heimschuh <61016>;1978,375
2006;Hengsberg <61017>;1402,5
2006;Kaindorf an der Sulm ^<61018>;2438
2006;Kitzeck im Sausal <61019>;1212,875
2006;Lang <61020>;1213,375
2006;Lebring-Sankt Margarethen <61021>;1965
2006;Leibnitz ^<61022>;7465,5
2006;Leibnitz <61053>;-
2006;Leutschach ^<61023>;578,625
2006;Leutschach an der Weinstraﬂe <61054>;-
2006;Oberhaag <61024>;2343,125
2006;Obervogau ^<61025>;853,625
2006;Pistorf ^<61026>;1463,25
2006;Ragnitz <61027>;1450,375
2006;Ratsch an der Weinstraﬂe ^<61028>;416
2006;Retznei ^<61029>;419
2006;Sankt Andr‰-Hˆch <61030>;1798,875
2006;Sankt Georgen an der Stiefing ^<61031>;1141,625
2006;Sankt Georgen an der Stiefing <61055>;-
2006;Sankt Johann im Saggautal <61032>;2051,5
2006;Sankt Nikolai im Sausal <61033>;2187,875
2006;Sankt Nikolai ob Draﬂling ^<61034>;1077,875
2006;Sankt Ulrich am Waasen ^<61035>;781,25
2006;Sankt Veit am Vogau ^<61036>;1831,375
2006;Sankt Veit in der S¸dsteiermark <61056>;-
2006;Sankt Veit in der S¸dsteiermark <61060>;-
2006;Schloﬂberg ^<61037>;1133,875
2006;Schwarzautal <61057>;-
2006;Seggauberg ^<61038>;974,5
2006;Spielfeld ^<61039>;1030,75
2006;Stocking ^<61040>;1490,5
2006;Straﬂ in Steiermark ^<61041>;1713,375
2006;Straﬂ in Steiermark <61058>;-
2006;Straﬂ in Steiermark <61061>;-
2006;Sulztal an der Weinstraﬂe ^<61042>;148,875
2006;Tillmitsch <61043>;3091,375
2006;Vogau ^<61044>;1110
2006;Wagna <61045>;5166,25
2006;Weitendorf ^<61046>;1505,875
2006;Wildon ^<61047>;2394,875
2006;Wildon <61059>;-
2006;Wolfsberg im Schwarzautal ^<61048>;802,75
2007;Allerheiligen bei Wildon <61001>;1376,5
2007;Arnfels <61002>;1122,5
2007;Berghausen ^<61003>;646,125
2007;Breitenfeld am Tannenriegel ^<61004>;199,625
2007;Ehrenhausen an der Weinstraﬂe <61049>;-
2007;Ehrenhausen ^<61005>;1073,125
2007;Eichberg-Trautenburg ^<61006>;840,5
2007;Empersdorf <61007>;1290
2007;Gabersdorf <61008>;1103,375
2007;Gamlitz ^<61009>;3089
2007;Gamlitz <61050>;-
2007;Glanz an der Weinstraﬂe ^<61010>;1401,625
2007;Gleinst‰tten ^<61011>;1487,5
2007;Gleinst‰tten <61051>;-
2007;Gralla <61012>;1948,25
2007;Groﬂklein <61013>;2263,625
2007;Hainsdorf im Schwarzautal ^<61014>;292,25
2007;Heiligenkreuz am Waasen ^<61015>;1806,25
2007;Heiligenkreuz am Waasen <61052>;-
2007;Heimschuh <61016>;1983,5
2007;Hengsberg <61017>;1405,625
2007;Kaindorf an der Sulm ^<61018>;2449,5
2007;Kitzeck im Sausal <61019>;1215,25
2007;Lang <61020>;1217,75
2007;Lebring-Sankt Margarethen <61021>;1969,5
2007;Leibnitz ^<61022>;7517
2007;Leibnitz <61053>;-
2007;Leutschach ^<61023>;600
2007;Leutschach an der Weinstraﬂe <61054>;-
2007;Oberhaag <61024>;2340,375
2007;Obervogau ^<61025>;841,375
2007;Pistorf ^<61026>;1458,125
2007;Ragnitz <61027>;1442,5
2007;Ratsch an der Weinstraﬂe ^<61028>;418
2007;Retznei ^<61029>;419,625
2007;Sankt Andr‰-Hˆch <61030>;1769,625
2007;Sankt Georgen an der Stiefing ^<61031>;1122,125
2007;Sankt Georgen an der Stiefing <61055>;-
2007;Sankt Johann im Saggautal <61032>;2048,125
2007;Sankt Nikolai im Sausal <61033>;2207,375
2007;Sankt Nikolai ob Draﬂling ^<61034>;1073,375
2007;Sankt Ulrich am Waasen ^<61035>;762,875
2007;Sankt Veit am Vogau ^<61036>;1842,625
2007;Sankt Veit in der S¸dsteiermark <61056>;-
2007;Sankt Veit in der S¸dsteiermark <61060>;-
2007;Schloﬂberg ^<61037>;1105
2007;Schwarzautal <61057>;-
2007;Seggauberg ^<61038>;976,375
2007;Spielfeld ^<61039>;1013,5
2007;Stocking ^<61040>;1486,75
2007;Straﬂ in Steiermark ^<61041>;1766,375
2007;Straﬂ in Steiermark <61058>;-
2007;Straﬂ in Steiermark <61061>;-
2007;Sulztal an der Weinstraﬂe ^<61042>;143,125
2007;Tillmitsch <61043>;3133,625
2007;Vogau ^<61044>;1093,125
2007;Wagna <61045>;5140,875
2007;Weitendorf ^<61046>;1527,375
2007;Wildon ^<61047>;2434,375
2007;Wildon <61059>;-
2007;Wolfsberg im Schwarzautal ^<61048>;795,625
2008;Allerheiligen bei Wildon <61001>;1390,5
2008;Arnfels <61002>;1119,25
2008;Berghausen ^<61003>;645,625
2008;Breitenfeld am Tannenriegel ^<61004>;195,625
2008;Ehrenhausen an der Weinstraﬂe <61049>;-
2008;Ehrenhausen ^<61005>;1080,25
2008;Eichberg-Trautenburg ^<61006>;826,5
2008;Empersdorf <61007>;1283,875
2008;Gabersdorf <61008>;1106,5
2008;Gamlitz ^<61009>;3067,25
2008;Gamlitz <61050>;-
2008;Glanz an der Weinstraﬂe ^<61010>;1403
2008;Gleinst‰tten ^<61011>;1478,875
2008;Gleinst‰tten <61051>;-
2008;Gralla <61012>;1959,75
2008;Groﬂklein <61013>;2263,75
2008;Hainsdorf im Schwarzautal ^<61014>;292,875
2008;Heiligenkreuz am Waasen ^<61015>;1809,25
2008;Heiligenkreuz am Waasen <61052>;-
2008;Heimschuh <61016>;1990,125
2008;Hengsberg <61017>;1390,625
2008;Kaindorf an der Sulm ^<61018>;2447
2008;Kitzeck im Sausal <61019>;1217
2008;Lang <61020>;1217,875
2008;Lebring-Sankt Margarethen <61021>;1979,125
2008;Leibnitz ^<61022>;7581,5
2008;Leibnitz <61053>;-
2008;Leutschach ^<61023>;587,625
2008;Leutschach an der Weinstraﬂe <61054>;-
2008;Oberhaag <61024>;2326,375
2008;Obervogau ^<61025>;852,25
2008;Pistorf ^<61026>;1475
2008;Ragnitz <61027>;1457,5
2008;Ratsch an der Weinstraﬂe ^<61028>;411,5
2008;Retznei ^<61029>;425,875
2008;Sankt Andr‰-Hˆch <61030>;1764,125
2008;Sankt Georgen an der Stiefing ^<61031>;1129,875
2008;Sankt Georgen an der Stiefing <61055>;-
2008;Sankt Johann im Saggautal <61032>;2067,625
2008;Sankt Nikolai im Sausal <61033>;2218,25
2008;Sankt Nikolai ob Draﬂling ^<61034>;1094,75
2008;Sankt Ulrich am Waasen ^<61035>;771,625
2008;Sankt Veit am Vogau ^<61036>;1859
2008;Sankt Veit in der S¸dsteiermark <61056>;-
2008;Sankt Veit in der S¸dsteiermark <61060>;-
2008;Schloﬂberg ^<61037>;1095,125
2008;Schwarzautal <61057>;-
2008;Seggauberg ^<61038>;978,75
2008;Spielfeld ^<61039>;994
2008;Stocking ^<61040>;1481,625
2008;Straﬂ in Steiermark ^<61041>;1761,375
2008;Straﬂ in Steiermark <61058>;-
2008;Straﬂ in Steiermark <61061>;-
2008;Sulztal an der Weinstraﬂe ^<61042>;141
2008;Tillmitsch <61043>;3140,875
2008;Vogau ^<61044>;1098,25
2008;Wagna <61045>;5157
2008;Weitendorf ^<61046>;1518,5
2008;Wildon ^<61047>;2467,875
2008;Wildon <61059>;-
2008;Wolfsberg im Schwarzautal ^<61048>;784,625
2009;Allerheiligen bei Wildon <61001>;1396
2009;Arnfels <61002>;1120,875
2009;Berghausen ^<61003>;662
2009;Breitenfeld am Tannenriegel ^<61004>;192,375
2009;Ehrenhausen an der Weinstraﬂe <61049>;-
2009;Ehrenhausen ^<61005>;1053,625
2009;Eichberg-Trautenburg ^<61006>;802
2009;Empersdorf <61007>;1302
2009;Gabersdorf <61008>;1106,125
2009;Gamlitz ^<61009>;3090
2009;Gamlitz <61050>;-
2009;Glanz an der Weinstraﬂe ^<61010>;1395,5
2009;Gleinst‰tten ^<61011>;1494,5
2009;Gleinst‰tten <61051>;-
2009;Gralla <61012>;1964,625
2009;Groﬂklein <61013>;2246
2009;Hainsdorf im Schwarzautal ^<61014>;294,25
2009;Heiligenkreuz am Waasen ^<61015>;1846,875
2009;Heiligenkreuz am Waasen <61052>;-
2009;Heimschuh <61016>;1963,875
2009;Hengsberg <61017>;1375,75
2009;Kaindorf an der Sulm ^<61018>;2471,25
2009;Kitzeck im Sausal <61019>;1220
2009;Lang <61020>;1227,125
2009;Lebring-Sankt Margarethen <61021>;1983,875
2009;Leibnitz ^<61022>;7666,5
2009;Leibnitz <61053>;-
2009;Leutschach ^<61023>;580,625
2009;Leutschach an der Weinstraﬂe <61054>;-
2009;Oberhaag <61024>;2320
2009;Obervogau ^<61025>;863,75
2009;Pistorf ^<61026>;1455
2009;Ragnitz <61027>;1471,125
2009;Ratsch an der Weinstraﬂe ^<61028>;410,25
2009;Retznei ^<61029>;417,5
2009;Sankt Andr‰-Hˆch <61030>;1751,75
2009;Sankt Georgen an der Stiefing ^<61031>;1122,875
2009;Sankt Georgen an der Stiefing <61055>;-
2009;Sankt Johann im Saggautal <61032>;2073,125
2009;Sankt Nikolai im Sausal <61033>;2213,25
2009;Sankt Nikolai ob Draﬂling ^<61034>;1104,5
2009;Sankt Ulrich am Waasen ^<61035>;776
2009;Sankt Veit am Vogau ^<61036>;1850,375
2009;Sankt Veit in der S¸dsteiermark <61056>;-
2009;Sankt Veit in der S¸dsteiermark <61060>;-
2009;Schloﬂberg ^<61037>;1087,125
2009;Schwarzautal <61057>;-
2009;Seggauberg ^<61038>;979,375
2009;Spielfeld ^<61039>;972,75
2009;Stocking ^<61040>;1460,75
2009;Straﬂ in Steiermark ^<61041>;1747
2009;Straﬂ in Steiermark <61058>;-
2009;Straﬂ in Steiermark <61061>;-
2009;Sulztal an der Weinstraﬂe ^<61042>;142,5
2009;Tillmitsch <61043>;3154,25
2009;Vogau ^<61044>;1096,25
2009;Wagna <61045>;5227,5
2009;Weitendorf ^<61046>;1516,5
2009;Wildon ^<61047>;2510
2009;Wildon <61059>;-
2009;Wolfsberg im Schwarzautal ^<61048>;783,625
2010;Allerheiligen bei Wildon <61001>;1420
2010;Arnfels <61002>;1104,875
2010;Berghausen ^<61003>;665,25
2010;Breitenfeld am Tannenriegel ^<61004>;191
2010;Ehrenhausen an der Weinstraﬂe <61049>;-
2010;Ehrenhausen ^<61005>;1042,25
2010;Eichberg-Trautenburg ^<61006>;802,25
2010;Empersdorf <61007>;1324
2010;Gabersdorf <61008>;1094
2010;Gamlitz ^<61009>;3106,25
2010;Gamlitz <61050>;-
2010;Glanz an der Weinstraﬂe ^<61010>;1399,5
2010;Gleinst‰tten ^<61011>;1494,25
2010;Gleinst‰tten <61051>;-
2010;Gralla <61012>;2017,875
2010;Groﬂklein <61013>;2233,5
2010;Hainsdorf im Schwarzautal ^<61014>;289,875
2010;Heiligenkreuz am Waasen ^<61015>;1878,125
2010;Heiligenkreuz am Waasen <61052>;-
2010;Heimschuh <61016>;1956,875
2010;Hengsberg <61017>;1378
2010;Kaindorf an der Sulm ^<61018>;2497,25
2010;Kitzeck im Sausal <61019>;1226,875
2010;Lang <61020>;1219,75
2010;Lebring-Sankt Margarethen <61021>;1975,375
2010;Leibnitz ^<61022>;7738,25
2010;Leibnitz <61053>;-
2010;Leutschach ^<61023>;572,25
2010;Leutschach an der Weinstraﬂe <61054>;-
2010;Oberhaag <61024>;2296,5
2010;Obervogau ^<61025>;877,25
2010;Pistorf ^<61026>;1435,125
2010;Ragnitz <61027>;1475,375
2010;Ratsch an der Weinstraﬂe ^<61028>;426
2010;Retznei ^<61029>;428,625
2010;Sankt Andr‰-Hˆch <61030>;1749,25
2010;Sankt Georgen an der Stiefing ^<61031>;1116,625
2010;Sankt Georgen an der Stiefing <61055>;-
2010;Sankt Johann im Saggautal <61032>;2075,875
2010;Sankt Nikolai im Sausal <61033>;2212
2010;Sankt Nikolai ob Draﬂling ^<61034>;1096,125
2010;Sankt Ulrich am Waasen ^<61035>;759,5
2010;Sankt Veit am Vogau ^<61036>;1856,625
2010;Sankt Veit in der S¸dsteiermark <61056>;-
2010;Sankt Veit in der S¸dsteiermark <61060>;-
2010;Schloﬂberg ^<61037>;1071,5
2010;Schwarzautal <61057>;-
2010;Seggauberg ^<61038>;996,625
2010;Spielfeld ^<61039>;962,125
2010;Stocking ^<61040>;1446,625
2010;Straﬂ in Steiermark ^<61041>;1747,25
2010;Straﬂ in Steiermark <61058>;-
2010;Straﬂ in Steiermark <61061>;-
2010;Sulztal an der Weinstraﬂe ^<61042>;141,625
2010;Tillmitsch <61043>;3177,625
2010;Vogau ^<61044>;1095,75
2010;Wagna <61045>;5257,75
2010;Weitendorf ^<61046>;1510,25
2010;Wildon ^<61047>;2519,375
2010;Wildon <61059>;-
2010;Wolfsberg im Schwarzautal ^<61048>;798,5
2011;Allerheiligen bei Wildon <61001>;1437,125
2011;Arnfels <61002>;1096,25
2011;Berghausen ^<61003>;650,375
2011;Breitenfeld am Tannenriegel ^<61004>;198,25
2011;Ehrenhausen an der Weinstraﬂe <61049>;-
2011;Ehrenhausen ^<61005>;1052,125
2011;Eichberg-Trautenburg ^<61006>;792
2011;Empersdorf <61007>;1323,625
2011;Gabersdorf <61008>;1095,875
2011;Gamlitz ^<61009>;3104,875
2011;Gamlitz <61050>;-
2011;Glanz an der Weinstraﬂe ^<61010>;1400
2011;Gleinst‰tten ^<61011>;1472,75
2011;Gleinst‰tten <61051>;-
2011;Gralla <61012>;2022,25
2011;Groﬂklein <61013>;2250,5
2011;Hainsdorf im Schwarzautal ^<61014>;290,75
2011;Heiligenkreuz am Waasen ^<61015>;1866
2011;Heiligenkreuz am Waasen <61052>;-
2011;Heimschuh <61016>;1955,375
2011;Hengsberg <61017>;1384,125
2011;Kaindorf an der Sulm ^<61018>;2539,375
2011;Kitzeck im Sausal <61019>;1213
2011;Lang <61020>;1223,375
2011;Lebring-Sankt Margarethen <61021>;2001,375
2011;Leibnitz ^<61022>;7819,25
2011;Leibnitz <61053>;-
2011;Leutschach ^<61023>;555,375
2011;Leutschach an der Weinstraﬂe <61054>;-
2011;Oberhaag <61024>;2265,625
2011;Obervogau ^<61025>;880,625
2011;Pistorf ^<61026>;1415,625
2011;Ragnitz <61027>;1468,625
2011;Ratsch an der Weinstraﬂe ^<61028>;440,375
2011;Retznei ^<61029>;418,5
2011;Sankt Andr‰-Hˆch <61030>;1755,125
2011;Sankt Georgen an der Stiefing ^<61031>;1103,875
2011;Sankt Georgen an der Stiefing <61055>;-
2011;Sankt Johann im Saggautal <61032>;2074,25
2011;Sankt Nikolai im Sausal <61033>;2218
2011;Sankt Nikolai ob Draﬂling ^<61034>;1082,125
2011;Sankt Ulrich am Waasen ^<61035>;761
2011;Sankt Veit am Vogau ^<61036>;1888,25
2011;Sankt Veit in der S¸dsteiermark <61056>;-
2011;Sankt Veit in der S¸dsteiermark <61060>;-
2011;Schloﬂberg ^<61037>;1063,375
2011;Schwarzautal <61057>;-
2011;Seggauberg ^<61038>;973,5
2011;Spielfeld ^<61039>;955,875
2011;Stocking ^<61040>;1453,625
2011;Straﬂ in Steiermark ^<61041>;1750,125
2011;Straﬂ in Steiermark <61058>;-
2011;Straﬂ in Steiermark <61061>;-
2011;Sulztal an der Weinstraﬂe ^<61042>;134,375
2011;Tillmitsch <61043>;3169,25
2011;Vogau ^<61044>;1105,875
2011;Wagna <61045>;5315,375
2011;Weitendorf ^<61046>;1511,25
2011;Wildon ^<61047>;2529,625
2011;Wildon <61059>;-
2011;Wolfsberg im Schwarzautal ^<61048>;808
2012;Allerheiligen bei Wildon <61001>;1428
2012;Arnfels <61002>;1085,125
2012;Berghausen ^<61003>;637,375
2012;Breitenfeld am Tannenriegel ^<61004>;194,125
2012;Ehrenhausen an der Weinstraﬂe <61049>;-
2012;Ehrenhausen ^<61005>;1033,5
2012;Eichberg-Trautenburg ^<61006>;780,5
