jahr;gemnr;n
2006;Klaus <80409>;3026,875
2006;Koblach <80410>;4033
2006;Laterns <80411>;731,625
2006;Mäder <80412>;3348,625
2006;Meiningen <80413>;1889
2006;Rankweil <80414>;11626,625
2006;Röns <80415>;299,375
2006;Röthis <80416>;1910,625
2006;Satteins <80417>;2515
2006;Schlins <80418>;2238,375
2006;Schnifis <80419>;732,375
2006;Sulz <80420>;2313,625
2006;Übersaxen <80421>;599,5
2006;Viktorsberg <80422>;384,875
2006;Weiler <80423>;1891,125
2006;Zwischenwasser <80424>;3139,5
2007;Bartholomäberg <80101>;2233,5
2007;Blons <80102>;332,125
2007;Bludenz <80103>;13882,25
2007;Bludesch <80104>;2243,5
2007;Brand <80105>;652,25
2007;Bürs <80106>;3041,125
2007;Bürserberg <80107>;527,25
2007;Dalaas <80108>;1550,125
2007;Fontanella <80109>;426,75
2007;Gaschurn <80110>;1610,125
2007;Innerbraz <80111>;986,625
2007;Klösterle <80112>;732,625
2007;Lech <80113>;1740,375
2007;Lorüns <80114>;290,5
2007;Ludesch <80115>;3156,75
2007;Nenzing <80116>;5965,125
2007;Nüziders <80117>;4829,25
2007;Raggal <80118>;869,625
2007;St. Anton im Montafon <80119>;687,25
2007;St. Gallenkirch <80120>;2254,125
2007;St. Gerold <80121>;368,125
2007;Schruns <80122>;3744,125
2007;Silbertal <80123>;883,25
2007;Sonntag <80124>;679
2007;Stallehr <80125>;258,625
2007;Thüringen <80126>;2222,625
2007;Thüringerberg <80127>;682,25
2007;Tschagguns <80128>;2284,75
2007;Vandans <80129>;2679,125
2007;Alberschwende <80201>;3072,25
2007;Andelsbuch <80202>;2294,25
2007;Au <80203>;1684,875
2007;Bezau <80204>;1954,75
2007;Bildstein <80205>;707,5
2007;Bizau <80206>;992
2007;Bregenz <80207>;27092
2007;Buch <80208>;554,25
2007;Damüls <80209>;327,25
2007;Doren <80210>;1023,5
2007;Egg <80211>;3395,125
2007;Eichenberg <80212>;381,875
2007;Fußach <80213>;3705,625
2007;Gaißau <80214>;1584,375
2007;Hard <80215>;12173,25
2007;Hittisau <80216>;1848,25
2007;Höchst <80217>;7624,875
2007;Hörbranz <80218>;6315,75
2007;Hohenweiler <80219>;1269,25
2007;Kennelbach <80220>;1914,25
2007;Krumbach <80221>;974,5
2007;Langen bei Bregenz <80222>;1319,375
2007;Langenegg <80223>;1056,375
2007;Lauterach <80224>;9160,5
2007;Lingenau <80225>;1331,875
2007;Lochau <80226>;5386,375
2007;Mellau <80227>;1286,75
2007;Mittelberg <80228>;4878,875
2007;Möggers <80229>;542,625
2007;Reuthe <80230>;606,125
2007;Riefensberg <80231>;977,5
2007;Schnepfau <80232>;478,875
2007;Schoppernau <80233>;904,375
2007;Schröcken <80234>;240,125
2007;Schwarzach <80235>;3569,75
2007;Schwarzenberg <80236>;1809,625
2007;Sibratsgfäll <80237>;393
2007;Sulzberg <80238>;1756,125
2007;Warth <80239>;180,75
2007;Wolfurt <80240>;8098
2007;Dornbirn <80301>;44416,25
2007;Hohenems <80302>;14922,625
2007;Lustenau <80303>;20647,625
2007;Altach <80401>;6220,625
2007;Düns <80402>;386,875
2007;Dünserberg <80403>;140,125
2007;Feldkirch <80404>;30189,25
2007;Frastanz <80405>;6265,875
2007;Fraxern <80406>;646,25
2007;Göfis <80407>;2972,125
2007;Götzis <80408>;10602
2007;Klaus <80409>;3034,875
2007;Koblach <80410>;4049,125
2007;Laterns <80411>;723,125
2007;Mäder <80412>;3437,625
2007;Meiningen <80413>;1909,625
2007;Rankweil <80414>;11622,5
2007;Röns <80415>;304
2007;Röthis <80416>;1919,125
2007;Satteins <80417>;2548
2007;Schlins <80418>;2253,625
2007;Schnifis <80419>;732,5
2007;Sulz <80420>;2324,75
2007;Übersaxen <80421>;591
2007;Viktorsberg <80422>;376,5
