jahr;gemnr;n
2003;Neukirchen am Großvenediger <50614>;2597,375
2003;Niedernsill <50615>;2452,75
2003;Piesendorf <50616>;3577,125
2003;Rauris <50617>;3071,625
2003;Saalbach-Hinterglemm <50618>;2951,875
2003;Saalfelden am Steinernen Meer <50619>;15270,625
2003;St. Martin bei Lofer <50620>;1145
2003;Stuhlfelden <50621>;1560,625
2003;Taxenbach <50622>;2862,375
2003;Unken <50623>;1933,625
2003;Uttendorf <50624>;2837
2003;Viehhofen <50625>;629,125
2003;Wald im Pinzgau <50626>;1162,125
2003;Weißbach bei Lofer <50627>;411,75
2003;Zell am See <50628>;9755,25
2004;Salzburg <50101>;144545,25
2004;Abtenau <50201>;5779,5
2004;Adnet <50202>;3416,25
2004;Annaberg-Lungötz <50203>;2273
2004;Golling an der Salzach <50204>;3998,375
2004;Hallein <50205>;18774,375
2004;Krispl <50206>;847
2004;Kuchl <50207>;6498,625
2004;Oberalm <50208>;3889,375
2004;Puch bei Hallein <50209>;4113,5
2004;Rußbach am Paß Gschütt <50210>;823,5
2004;St. Koloman <50211>;1552,25
2004;Scheffau am Tennengebirge <50212>;1297,5
2004;Bad Vigaun <50213>;1857,875
2004;Anif <50301>;4050,5
2004;Anthering <50302>;3205,5
2004;Bergheim <50303>;4816
2004;Berndorf bei Salzburg <50304>;1586,75
2004;Bürmoos <50305>;4561,5
2004;Dorfbeuern <50306>;1383
2004;Ebenau <50307>;1331,25
2004;Elixhausen <50308>;2702,25
2004;Elsbethen <50309>;5100
2004;Eugendorf <50310>;6360,875
2004;Faistenau <50311>;2824,625
2004;Fuschl am See <50312>;1387,75
2004;Göming <50313>;627
2004;Grödig <50314>;6806,125
2004;Großgmain <50315>;2388,125
2004;Hallwang <50316>;3736,75
2004;Henndorf am Wallersee <50317>;4759,875
2004;Hintersee <50318>;450,125
2004;Hof bei Salzburg <50319>;3409,875
2004;Köstendorf <50320>;2515,875
2004;Koppl <50321>;3088,875
2004;Lamprechtshausen <50322>;3220
2004;Mattsee <50323>;2964,25
2004;Neumarkt am Wallersee <50324>;5512,125
2004;Nußdorf am Haunsberg <50325>;2187,375
2004;Oberndorf bei Salzburg <50326>;5515,125
2004;Obertrum am See <50327>;4295,5
2004;Plainfeld <50328>;1175,25
2004;St. Georgen bei Salzburg <50329>;2768,375
2004;St. Gilgen <50330>;3718,25
2004;Schleedorf <50331>;949,5
2004;Seeham <50332>;1707,875
2004;Seekirchen Markt ^<50334>;-
2004;Straßwalchen <50335>;6797
2004;Strobl <50336>;3542,5
2004;Thalgau <50337>;5230,625
2004;Wals-Siezenheim <50338>;11437,125
2004;Seekirchen am Wallersee <50339>;9420,75
2004;Altenmarkt im Pongau <50401>;3517
2004;Bad Hofgastein <50402>;6953,25
2004;Bad Gastein <50403>;5149
2004;Bischofshofen <50404>;10031,625
2004;Dorfgastein <50405>;1647
2004;Eben im Pongau <50406>;2075,25
2004;Filzmoos <50407>;1353,25
2004;Flachau <50408>;2620,625
2004;Forstau <50409>;531
2004;Goldegg <50410>;2252,625
2004;Großarl <50411>;3731,75
2004;Hüttau <50412>;1558,875
2004;Hüttschlag <50413>;929,625
2004;Kleinarl <50414>;762,125
2004;Mühlbach am Hochkönig <50415>;1603,375
2004;Pfarrwerfen <50416>;2177,875
2004;Radstadt <50417>;4796,5
2004;St. Johann im Pongau <50418>;10475,375
2004;St. Martin am Tennengebirge <50419>;1529,625
2004;St. Veit im Pongau <50420>;3411,875
2004;Schwarzach im Pongau <50421>;3548,75
2004;Untertauern <50422>;508,375
2004;Wagrain <50423>;3042,625
2004;Werfen <50424>;3147,375
2004;Werfenweng <50425>;815,5
2004;Göriach <50501>;361,125
2004;Lessach <50502>;557,75
2004;Mariapfarr <50503>;2263,375
2004;Mauterndorf <50504>;1807,125
2004;Muhr <50505>;615,875
2004;Ramingstein <50506>;1321,125
2004;St. Andrä im Lungau <50507>;719,625
2004;St. Margarethen im Lungau <50508>;781,375
2004;St. Michael im Lungau <50509>;3584,375
2004;Tamsweg <50510>;5870,25
2004;Thomatal <50511>;335,5
2004;Tweng <50512>;353,25
2004;Unternberg <50513>;994,25
2004;Weißpriach <50514>;329,375
2004;Zederhaus <50515>;1242,25
2004;Bramberg am Wildkogel <50601>;3893,25
2004;Bruck an der Großglocknerstraße <50602>;4369,5
2004;Dienten am Hochkönig <50603>;794,125
2004;Fusch an der Großglocknerstraße <50604>;722,5
2004;Hollersbach im Pinzgau <50605>;1158,375
2004;Kaprun <50606>;2944,125
2004;Krimml <50607>;879,125
2004;Lend <50608>;1559
2004;Leogang <50609>;3060,25
2004;Lofer <50610>;1910,5
2004;Maishofen <50611>;3037,125
2004;Maria Alm am Steinernen Meer <50612>;2072,75
2004;Mittersill <50613>;5462,25
